source,target,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
244,788,1.250000,0.117817,0.147271,True,0.147878,0.000607,18.000000,19.000000,35320546.914224,44332704.551320,4.729979
244,788,1.500000,0.117817,0.176725,True,0.161401,-0.015324,18.000000,21.000000,35320546.914224,48386861.801319,4.585672
244,788,2.000000,0.117817,0.235633,True,0.161401,-0.074232,18.000000,21.000000,35320546.914224,48386861.801319,4.759377
1400,738,1.250000,0.112301,0.140376,True,0.139964,-0.000411,34.000000,5.000000,33666883.537445,41960288.276436,7.115313
1400,738,1.500000,0.112301,0.168451,True,0.170962,0.002511,40.000000,5.000000,33666883.537445,51252987.164368,7.243600
1400,738,2.000000,0.112301,0.224601,True,0.170962,-0.053640,40.000000,5.000000,33666883.537445,51252987.164368,7.083720
663,717,1.250000,0.072116,0.090145,True,0.089173,-0.000972,8.000000,9.000000,21619841.569427,26733477.850944,4.981990
663,717,1.500000,0.072116,0.108174,True,0.102340,-0.005834,8.000000,11.000000,21619841.569427,30680709.269478,5.176203
663,717,2.000000,0.072116,0.144232,True,0.102340,-0.041892,8.000000,11.000000,21619841.569427,30680709.269478,5.012537
100,716,1.250000,0.092586,0.115732,True,0.117023,0.001291,28.000000,3.000000,27756480.459012,35082732.744340,7.868766
100,716,1.500000,0.092586,0.138878,True,0.139435,0.000556,31.000000,4.000000,27756480.459012,41801417.223076,7.409902
100,716,2.000000,0.092586,0.185171,True,0.144448,-0.040723,31.000000,6.000000,27756480.459012,43304467.591946,7.683724
477,844,1.250000,0.100141,0.125176,True,0.125762,0.000586,31.000000,2.000000,30021498.122521,37702552.556120,7.718597
477,844,1.500000,0.100141,0.150211,True,0.143645,-0.006567,33.000000,2.000000,30021498.122521,43063620.270295,7.791786
477,844,2.000000,0.100141,0.200282,True,0.143645,-0.056637,33.000000,2.000000,30021498.122521,43063620.270295,7.745166
1461,921,1.250000,0.146013,0.182517,True,0.183507,0.000991,21.000000,23.000000,43773697.694729,55014135.542783,7.325353
1461,921,1.500000,0.146013,0.219020,True,0.202291,-0.016729,46.000000,2.000000,43773697.694729,60645322.647817,7.297797
1461,921,2.000000,0.146013,0.292027,True,0.202291,-0.089736,46.000000,2.000000,43773697.694729,60645322.647817,7.478674
1050,199,1.250000,0.157128,0.196410,True,0.191156,-0.005254,7.000000,41.000000,47105776.185199,57307110.155815,3.622374
1050,199,1.500000,0.157128,0.235692,True,0.191156,-0.044536,7.000000,41.000000,47105776.185199,57307110.155815,3.592679
1050,199,2.000000,0.157128,0.314256,True,0.191156,-0.123100,7.000000,41.000000,47105776.185199,57307110.155815,3.847658
1148,602,1.250000,0.113055,0.141318,True,0.140779,-0.000540,31.000000,3.000000,33892956.928422,42204403.717051,7.567426
1148,602,1.500000,0.113055,0.169582,True,0.151563,-0.018019,25.000000,11.000000,33892956.928422,45437447.620053,7.598186
1148,602,2.000000,0.113055,0.226109,True,0.151563,-0.074546,25.000000,11.000000,33892956.928422,45437447.620053,7.551267
1115,744,1.250000,0.080309,0.100386,True,0.099141,-0.001245,15.000000,10.000000,24075997.997834,29721700.696563,4.553002
1115,744,1.500000,0.080309,0.120463,True,0.117348,-0.003115,15.000000,14.000000,24075997.997834,35180057.172288,4.577004
1115,744,2.000000,0.080309,0.160618,True,0.117348,-0.043270,15.000000,14.000000,24075997.997834,35180057.172288,4.536496
250,259,1.250000,0.058990,0.073738,True,0.074864,0.001126,14.000000,0.000000,17684806.766227,22443671.571285,7.797525
250,259,1.500000,0.058990,0.088485,True,0.092436,0.003951,15.000000,3.000000,17684806.766227,27711651.781910,7.917940
250,259,2.000000,0.058990,0.117980,True,0.092436,-0.025544,15.000000,3.000000,17684806.766227,27711651.781910,7.566546
535,879,1.250000,0.102770,0.128463,True,0.129768,0.001305,7.000000,25.000000,30809712.542585,38903372.077967,6.284614
535,879,1.500000,0.102770,0.154155,True,0.133610,-0.020545,9.000000,23.000000,30809712.542585,40055305.468982,6.386111
535,879,2.000000,0.102770,0.205540,True,0.133610,-0.071930,9.000000,23.000000,30809712.542585,40055305.468982,6.380002
833,941,1.250000,0.029628,0.037036,True,0.037224,0.000188,5.000000,3.000000,8882398.880438,11159341.154340,6.130444
833,941,1.500000,0.029628,0.044443,True,0.046201,0.001758,6.000000,4.000000,8882398.880438,13850566.536183,6.045892
833,941,2.000000,0.029628,0.059257,True,0.057194,-0.002063,8.000000,6.000000,8882398.880438,17146330.294405,6.045035
1455,591,1.250000,0.143976,0.179970,True,0.152248,-0.027722,29.000000,10.000000,43162972.328528,45642752.373457,2.374354
1455,591,1.500000,0.143976,0.215964,True,0.152248,-0.063716,29.000000,10.000000,43162972.328528,45642752.373457,2.305547
1455,591,2.000000,0.143976,0.287952,True,0.152248,-0.135705,29.000000,10.000000,43162972.328528,45642752.373457,2.371746
1381,909,1.250000,0.132887,0.166109,True,0.167276,0.001168,20.000000,18.000000,39838481.639824,50148203.913575,6.547207
1381,909,1.500000,0.132887,0.199330,True,0.167536,-0.031795,21.000000,17.000000,39838481.639824,50225951.927559,6.219009
1381,909,2.000000,0.132887,0.265774,True,0.167536,-0.098238,21.000000,17.000000,39838481.639824,50225951.927559,6.355797
1226,772,1.250000,0.117895,0.147369,True,0.144801,-0.002568,13.000000,22.000000,35344013.725594,43410226.714795,5.975518
1226,772,1.500000,0.117895,0.176842,True,0.154043,-0.022799,20.000000,19.000000,35344013.725594,46180952.653585,5.913653
1226,772,2.000000,0.117895,0.235790,True,0.154043,-0.081747,20.000000,19.000000,35344013.725594,46180952.653585,5.977670
1262,505,1.250000,0.174758,0.218447,True,0.200351,-0.018096,19.000000,32.000000,52391119.021061,60063718.191684,6.411919
1262,505,1.500000,0.174758,0.262137,True,0.200351,-0.061786,19.000000,32.000000,52391119.021061,60063718.191684,6.366783
1262,505,2.000000,0.174758,0.349516,True,0.200351,-0.149165,19.000000,32.000000,52391119.021061,60063718.191684,6.372562
1116,954,1.250000,0.074035,0.092543,True,0.091184,-0.001360,15.000000,3.000000,22195055.033743,27336136.052476,4.442542
1116,954,1.500000,0.074035,0.111052,True,0.105050,-0.006003,18.000000,4.000000,22195055.033743,31493065.443150,4.527298
1116,954,2.000000,0.074035,0.148069,True,0.105050,-0.043020,18.000000,4.000000,22195055.033743,31493065.443150,4.497004
1547,829,1.250000,0.158948,0.198685,True,0.198979,0.000295,45.000000,3.000000,47651316.456615,59652551.487182,6.914854
1547,829,1.500000,0.158948,0.238422,True,0.212218,-0.026203,46.000000,4.000000,47651316.456615,63621473.627677,6.480944
1547,829,2.000000,0.158948,0.317895,True,0.212218,-0.105677,46.000000,4.000000,47651316.456615,63621473.627677,6.541703
1403,874,1.250000,0.095174,0.118967,True,0.118281,-0.000686,24.000000,6.000000,28532320.193994,35459772.429625,5.295018
1403,874,1.500000,0.095174,0.142760,True,0.140478,-0.002282,25.000000,9.000000,28532320.193994,42114317.317897,5.143334
1403,874,2.000000,0.095174,0.190347,True,0.140478,-0.049869,25.000000,9.000000,28532320.193994,42114317.317897,5.139737
1179,490,1.250000,0.148277,0.185346,True,0.186858,0.001512,44.000000,1.000000,44452310.212518,56018613.927799,6.477422
1179,490,1.500000,0.148277,0.222415,True,0.187125,-0.035290,42.000000,5.000000,44452310.212518,56098645.966694,6.634044
1179,490,2.000000,0.148277,0.296554,True,0.187125,-0.109429,42.000000,5.000000,44452310.212518,56098645.966694,7.134683
1158,1315,1.250000,0.045553,0.056941,True,0.053468,-0.003473,6.000000,5.000000,13656345.283817,16029269.275249,3.296031
1158,1315,1.500000,0.045553,0.068329,True,0.068929,0.000600,9.000000,6.000000,13656345.283817,20664455.059820,3.260779
1158,1315,2.000000,0.045553,0.091105,True,0.091246,0.000141,13.000000,6.000000,13656345.283817,27354869.026168,3.270774
1152,1262,1.250000,0.018696,0.023369,True,0.026670,0.003300,6.000000,0.000000,5604776.563421,7995336.099107,6.153087
1152,1262,1.500000,0.018696,0.028043,True,0.026670,-0.001374,6.000000,0.000000,5604776.563421,7995336.099107,6.120762
1152,1262,2.000000,0.018696,0.037391,True,0.039781,0.002390,8.000000,0.000000,5604776.563421,11925955.638185,6.162613
1130,1525,1.250000,0.069828,0.087284,True,0.091027,0.003743,18.000000,4.000000,20933773.166295,27289211.207766,6.682572
1130,1525,1.500000,0.069828,0.104741,True,0.104888,0.000147,23.000000,1.000000,20933773.166295,31444744.939038,6.661954
1130,1525,2.000000,0.069828,0.139655,True,0.105390,-0.034265,23.000000,1.000000,20933773.166295,31595222.815287,6.573697
227,677,1.250000,0.130845,0.163556,True,0.164589,0.001033,9.000000,28.000000,39226330.805872,49342562.984072,5.279714
227,677,1.500000,0.130845,0.196267,True,0.173539,-0.022729,11.000000,28.000000,39226330.805872,52025651.100468,5.594305
227,677,2.000000,0.130845,0.261690,True,0.173539,-0.088151,11.000000,28.000000,39226330.805872,52025651.100468,5.370049
1407,883,1.250000,0.102624,0.128280,True,0.127657,-0.000623,27.000000,7.000000,30766012.877470,38270717.614394,7.442970
1407,883,1.500000,0.102624,0.153937,True,0.153973,0.000036,22.000000,16.000000,30766012.877470,46159896.733850,7.306115
1407,883,2.000000,0.102624,0.205249,True,0.158778,-0.046471,21.000000,17.000000,30766012.877470,47600437.800761,7.238068
1221,1277,1.250000,0.074213,0.092767,True,0.094143,0.001377,18.000000,2.000000,22248618.979862,28223496.923258,7.530155
1221,1277,1.500000,0.074213,0.111320,True,0.102842,-0.008478,11.000000,9.000000,22248618.979862,30831266.018912,7.478942
1221,1277,2.000000,0.074213,0.148427,True,0.102842,-0.045585,11.000000,9.000000,22248618.979862,30831266.018912,7.304394
107,376,1.250000,0.076484,0.095605,True,0.096866,0.001261,18.000000,5.000000,22929381.152642,29039676.018229,6.217285
107,376,1.500000,0.076484,0.114726,True,0.101179,-0.013547,18.000000,7.000000,22929381.152642,30332741.863233,6.629133
107,376,2.000000,0.076484,0.152968,True,0.101179,-0.051789,18.000000,7.000000,22929381.152642,30332741.863233,6.359542
323,969,1.250000,0.150637,0.188296,True,0.177577,-0.010719,20.000000,25.000000,45159876.909551,53236243.148983,6.927440
323,969,1.500000,0.150637,0.225956,True,0.177577,-0.048379,20.000000,25.000000,45159876.909551,53236243.148983,7.166100
323,969,2.000000,0.150637,0.301274,True,0.177577,-0.123697,20.000000,25.000000,45159876.909551,53236243.148983,7.229102
324,798,1.250000,0.137372,0.171714,True,0.172450,0.000735,37.000000,4.000000,41182963.525120,51699195.742224,7.437761
324,798,1.500000,0.137372,0.206057,True,0.176449,-0.029608,35.000000,6.000000,41182963.525120,52898161.417628,7.534312
324,798,2.000000,0.137372,0.274743,True,0.176449,-0.098294,35.000000,6.000000,41182963.525120,52898161.417628,7.517781
463,84,1.250000,0.091639,0.114549,True,0.107805,-0.006743,16.000000,10.000000,27472639.998062,32319196.776250,5.704513
463,84,1.500000,0.091639,0.137458,True,0.107805,-0.029653,16.000000,10.000000,27472639.998062,32319196.776250,5.851756
463,84,2.000000,0.091639,0.183278,True,0.107805,-0.075472,16.000000,10.000000,27472639.998062,32319196.776250,5.857849
313,947,1.250000,0.123497,0.154372,True,0.156145,0.001774,13.000000,25.000000,37023534.568114,46811148.050199,5.403471
313,947,1.500000,0.123497,0.185246,True,0.169999,-0.015247,13.000000,29.000000,37023534.568114,50964327.330742,5.281380
313,947,2.000000,0.123497,0.246994,True,0.169999,-0.076996,13.000000,29.000000,37023534.568114,50964327.330742,5.152435
1278,804,1.250000,0.137434,0.171792,True,0.167436,-0.004357,29.000000,10.000000,41201644.734100,50195978.155823,5.810858
1278,804,1.500000,0.137434,0.206151,True,0.167436,-0.038715,29.000000,10.000000,41201644.734100,50195978.155823,5.685326
1278,804,2.000000,0.137434,0.274868,True,0.167436,-0.107432,29.000000,10.000000,41201644.734100,50195978.155823,5.991607
147,212,1.250000,0.018269,0.022836,True,0.024484,0.001648,4.000000,1.000000,5476820.082892,7339997.003200,7.116560
147,212,1.500000,0.018269,0.027403,True,0.029153,0.001750,7.000000,0.000000,5476820.082892,8739785.285946,7.358746
147,212,2.000000,0.018269,0.036537,True,0.037434,0.000897,5.000000,2.000000,5476820.082892,11222482.448721,7.543753
839,995,1.250000,0.039004,0.048755,True,0.048480,-0.000275,10.000000,0.000000,11693151.593140,14533883.818113,7.384807
839,995,1.500000,0.039004,0.058506,True,0.060546,0.002039,12.000000,0.000000,11693151.593140,18151142.998529,7.244120
839,995,2.000000,0.039004,0.078008,True,0.066292,-0.011716,14.000000,0.000000,11693151.593140,19873872.683151,7.298858
385,465,1.250000,0.065555,0.081944,True,0.081612,-0.000332,12.000000,3.000000,19652890.449869,24466565.324829,6.900470
385,465,1.500000,0.065555,0.098332,True,0.099903,0.001571,16.000000,3.000000,19652890.449869,29950194.014289,6.825287
385,465,2.000000,0.065555,0.131110,True,0.103488,-0.027622,16.000000,3.000000,19652890.449869,31024907.031071,6.823289
1005,307,1.250000,0.145129,0.181411,True,0.182708,0.001297,26.000000,19.000000,43508458.325672,54774495.895039,5.912931
1005,307,1.500000,0.145129,0.217693,True,0.182708,-0.034985,26.000000,19.000000,43508458.325672,54774495.895039,6.379006
1005,307,2.000000,0.145129,0.290257,True,0.182708,-0.107549,26.000000,19.000000,43508458.325672,54774495.895039,6.026186
1051,900,1.250000,0.044649,0.055812,True,0.066382,0.010571,1.000000,14.000000,13385547.995096,19900902.221744,2.438279
1051,900,1.500000,0.044649,0.066974,True,0.066382,-0.000592,1.000000,14.000000,13385547.995096,19900902.221744,2.390417
1051,900,2.000000,0.044649,0.089299,True,0.084791,-0.004508,3.000000,16.000000,13385547.995096,25419630.243346,2.395853
169,437,1.250000,0.068534,0.085667,True,0.088068,0.002400,12.000000,9.000000,20545939.669906,26402019.858146,7.382291
169,437,1.500000,0.068534,0.102801,True,0.104355,0.001554,20.000000,3.000000,20545939.669906,31284785.113923,7.569434
169,437,2.000000,0.068534,0.137068,True,0.104355,-0.032713,20.000000,3.000000,20545939.669906,31284785.113923,7.405763
289,617,1.250000,0.061614,0.077017,True,0.076564,-0.000453,2.000000,18.000000,18471285.166197,22953265.744878,4.421736
289,617,1.500000,0.061614,0.092420,True,0.091639,-0.000781,3.000000,19.000000,18471285.166197,27472646.133277,4.396852
289,617,2.000000,0.061614,0.123227,True,0.124866,0.001639,5.000000,25.000000,18471285.166197,37433871.312465,4.456753
64,778,1.250000,0.174770,0.218463,True,0.203307,-0.015156,39.000000,9.000000,52394832.272075,60950002.552557,6.015044
64,778,1.500000,0.174770,0.262156,True,0.203307,-0.058848,39.000000,9.000000,52394832.272075,60950002.552557,6.302083
64,778,2.000000,0.174770,0.349541,True,0.203307,-0.146233,39.000000,9.000000,52394832.272075,60950002.552557,6.060764
1474,2,1.250000,0.028246,0.035308,True,0.039551,0.004243,7.000000,1.000000,8468023.143373,11857156.550722,4.336889
1474,2,1.500000,0.028246,0.042369,True,0.040189,-0.002180,8.000000,2.000000,8468023.143373,12048378.445796,4.295017
1474,2,2.000000,0.028246,0.056493,True,0.052653,-0.003840,8.000000,2.000000,8468023.143373,15784932.780555,4.283724
123,555,1.250000,0.117717,0.147146,True,0.147683,0.000537,25.000000,8.000000,35290640.838751,44274153.680943,7.237348
123,555,1.500000,0.117717,0.176575,True,0.169121,-0.007454,33.000000,6.000000,35290640.838751,50701167.634912,7.097001
123,555,2.000000,0.117717,0.235434,True,0.169121,-0.066313,33.000000,6.000000,35290640.838751,50701167.634912,7.133210
1374,449,1.250000,0.105483,0.131854,True,0.130533,-0.001321,31.000000,5.000000,31623032.920538,39132722.095413,7.228403
1374,449,1.500000,0.105483,0.158225,True,0.152826,-0.005399,34.000000,5.000000,31623032.920538,45816038.137143,7.453047
1374,449,2.000000,0.105483,0.210966,True,0.152826,-0.058140,34.000000,5.000000,31623032.920538,45816038.137143,7.770953
1125,1266,1.250000,0.078621,0.098276,True,0.079012,-0.019264,10.000000,6.000000,23569892.803780,23687269.852329,7.664024
1125,1266,1.500000,0.078621,0.117931,True,0.079012,-0.038919,10.000000,6.000000,23569892.803780,23687269.852329,7.555445
1125,1266,2.000000,0.078621,0.157241,True,0.079012,-0.078229,10.000000,6.000000,23569892.803780,23687269.852329,7.596644
1217,1279,1.250000,0.035795,0.044743,True,0.044522,-0.000222,8.000000,2.000000,10730961.524275,13347224.676540,6.991368
1217,1279,1.500000,0.035795,0.053692,True,0.047609,-0.006083,6.000000,4.000000,10730961.524275,14272754.936693,7.061671
1217,1279,2.000000,0.035795,0.071589,True,0.047609,-0.023980,6.000000,4.000000,10730961.524275,14272754.936693,7.002756
693,908,1.250000,0.065407,0.081758,True,0.080517,-0.001241,14.000000,4.000000,19608375.486939,24138486.200675,7.780631
693,908,1.500000,0.065407,0.098110,True,0.096785,-0.001325,19.000000,3.000000,19608375.486939,29015426.081859,8.151059
693,908,2.000000,0.065407,0.130813,True,0.096785,-0.034028,19.000000,3.000000,19608375.486939,29015426.081859,7.797603
1220,1575,1.250000,0.071852,0.089816,True,0.089955,0.000140,21.000000,0.000000,21540808.475040,26967837.108317,7.247172
1220,1575,1.500000,0.071852,0.107779,True,0.107687,-0.000091,23.000000,3.000000,21540808.475040,32283895.815615,7.228067
1220,1575,2.000000,0.071852,0.143705,True,0.120879,-0.022825,24.000000,4.000000,21540808.475040,36238718.021529,7.287143
1394,324,1.250000,0.126273,0.157841,True,0.161115,0.003274,34.000000,4.000000,37855681.111694,48301161.387849,6.562646
1394,324,1.500000,0.126273,0.189409,True,0.174472,-0.014938,38.000000,4.000000,37855681.111694,52305322.365738,6.417834
1394,324,2.000000,0.126273,0.252546,True,0.174472,-0.078074,38.000000,4.000000,37855681.111694,52305322.365738,6.606970
1016,433,1.250000,0.159098,0.198872,True,0.198023,-0.000849,14.000000,33.000000,47696336.676046,59365771.423501,7.250979
1016,433,1.500000,0.159098,0.238647,True,0.215766,-0.022881,19.000000,30.000000,47696336.676046,64684878.758206,7.127380
1016,433,2.000000,0.159098,0.318196,True,0.215766,-0.102430,19.000000,30.000000,47696336.676046,64684878.758206,7.173737
1490,309,1.250000,0.106866,0.133583,True,0.133333,-0.000249,24.000000,9.000000,32037685.928741,39972312.638057,6.957465
1490,309,1.500000,0.106866,0.160299,True,0.142544,-0.017755,29.000000,4.000000,32037685.928741,42733678.466330,6.969056
1490,309,2.000000,0.106866,0.213732,True,0.142544,-0.071188,29.000000,4.000000,32037685.928741,42733678.466330,7.137786
1335,386,1.250000,0.116736,0.145919,True,0.145044,-0.000875,31.000000,6.000000,34996443.449927,43483111.735252,7.760734
1335,386,1.500000,0.116736,0.175103,True,0.167031,-0.008072,33.000000,7.000000,34996443.449927,50074653.235455,7.656245
1335,386,2.000000,0.116736,0.233471,True,0.167031,-0.066440,33.000000,7.000000,34996443.449927,50074653.235455,7.428817
187,699,1.250000,0.115665,0.144581,True,0.142851,-0.001731,34.000000,0.000000,34675538.875022,42825625.309397,7.545819
187,699,1.500000,0.115665,0.173498,True,0.173746,0.000248,38.000000,4.000000,34675538.875022,52087649.769524,7.406751
187,699,2.000000,0.115665,0.231330,True,0.177911,-0.053419,40.000000,4.000000,34675538.875022,53336324.747885,7.299555
176,332,1.250000,0.037197,0.046496,True,0.055067,0.008571,8.000000,4.000000,11151427.424907,16508778.322543,2.657173
176,332,1.500000,0.037197,0.055796,True,0.055119,-0.000677,8.000000,4.000000,11151427.424907,16524211.689120,2.715243
176,332,2.000000,0.037197,0.074394,True,0.068267,-0.006127,11.000000,5.000000,11151427.424907,20465906.551553,2.707857
1565,1570,1.250000,0.032874,0.041093,True,0.040906,-0.000186,5.000000,3.000000,9855393.031723,12263453.018600,6.875385
1565,1570,1.500000,0.032874,0.049311,True,0.050344,0.001033,9.000000,1.000000,9855393.031723,15092737.479835,6.874951
1565,1570,2.000000,0.032874,0.065748,True,0.063368,-0.002380,7.000000,5.000000,9855393.031723,18997310.509214,6.704831
1016,865,1.250000,0.044021,0.055026,True,0.055367,0.000341,13.000000,0.000000,13197092.397591,16598701.174042,7.579800
1016,865,1.500000,0.044021,0.066031,True,0.065106,-0.000925,15.000000,0.000000,13197092.397591,19518227.817544,7.964464
1016,865,2.000000,0.044021,0.088042,True,0.065106,-0.022936,15.000000,0.000000,13197092.397591,19518227.817544,7.824583
1150,605,1.250000,0.113199,0.141499,True,0.139907,-0.001592,37.000000,2.000000,33936294.647956,41943085.918636,7.590929
1150,605,1.500000,0.113199,0.169799,True,0.157491,-0.012307,39.000000,2.000000,33936294.647956,47214746.486486,7.616260
1150,605,2.000000,0.113199,0.226399,True,0.157491,-0.068907,39.000000,2.000000,33936294.647956,47214746.486486,7.476387
1066,997,1.250000,0.028352,0.035440,True,0.035715,0.000276,7.000000,0.000000,8499596.985993,10707209.612853,7.715955
1066,997,1.500000,0.028352,0.042527,True,0.040047,-0.002481,7.000000,0.000000,8499596.985993,12005709.338084,7.820999
1066,997,2.000000,0.028352,0.056703,True,0.053075,-0.003628,9.000000,0.000000,8499596.985993,15911609.320979,7.762839
209,356,1.250000,0.067592,0.084491,True,0.084600,0.000110,16.000000,1.000000,20263713.485618,25362517.751541,6.876723
209,356,1.500000,0.067592,0.101389,True,0.088694,-0.012694,16.000000,1.000000,20263713.485618,26589876.454952,6.488530
209,356,2.000000,0.067592,0.135185,True,0.088694,-0.046491,16.000000,1.000000,20263713.485618,26589876.454952,6.467838
164,980,1.250000,0.128543,0.160678,True,0.161210,0.000531,38.000000,8.000000,38536103.381064,48329408.108087,7.343534
164,980,1.500000,0.128543,0.192814,True,0.175733,-0.017081,42.000000,4.000000,38536103.381064,52683525.191075,7.814081
164,980,2.000000,0.128543,0.257085,True,0.175733,-0.081352,42.000000,4.000000,38536103.381064,52683525.191075,7.421800
1203,326,1.250000,0.135803,0.169754,True,0.169628,-0.000126,36.000000,8.000000,40712843.602221,50853274.997762,5.812848
1203,326,1.500000,0.135803,0.203705,True,0.171951,-0.031755,41.000000,3.000000,40712843.602221,51549491.953621,5.630657
1203,326,2.000000,0.135803,0.271607,True,0.171951,-0.099656,41.000000,3.000000,40712843.602221,51549491.953621,5.826119
329,888,1.250000,0.144114,0.180143,True,0.178322,-0.001821,17.000000,27.000000,43204343.851578,53459638.440877,4.679146
329,888,1.500000,0.144114,0.216171,True,0.187104,-0.029067,19.000000,25.000000,43204343.851578,56092380.605214,4.341069
329,888,2.000000,0.144114,0.288228,True,0.187104,-0.101124,19.000000,25.000000,43204343.851578,56092380.605214,4.332003
285,61,1.250000,0.059308,0.074135,False,,,,,17779983.044750,,1.473133
285,61,1.500000,0.059308,0.088961,False,,,,,17779983.044750,,1.475626
285,61,2.000000,0.059308,0.118615,False,,,,,17779983.044750,,1.511232
1091,1460,1.250000,0.087014,0.108767,True,0.107895,-0.000872,19.000000,6.000000,26086092.274064,32346213.028726,7.365862
1091,1460,1.500000,0.087014,0.130521,True,0.130135,-0.000386,29.000000,2.000000,26086092.274064,39013382.050430,7.280601
1091,1460,2.000000,0.087014,0.174028,True,0.134804,-0.039224,31.000000,2.000000,26086092.274064,40413170.333176,7.451916
584,723,1.250000,0.065806,0.082257,True,0.080872,-0.001385,9.000000,7.000000,19728050.773494,24244784.066757,7.305589
584,723,1.500000,0.065806,0.098709,True,0.083880,-0.014829,12.000000,4.000000,19728050.773494,25146493.584497,7.417597
584,723,2.000000,0.065806,0.131611,True,0.083880,-0.047732,12.000000,4.000000,19728050.773494,25146493.584497,7.271888
1455,1543,1.250000,0.014132,0.017665,True,0.022205,0.004540,4.000000,1.000000,4236684.430465,6657038.515854,5.225483
1455,1543,1.500000,0.014132,0.021198,True,0.022205,0.001007,4.000000,1.000000,4236684.430465,6657038.515854,5.086076
1455,1543,2.000000,0.014132,0.028264,True,0.031426,0.003162,6.000000,1.000000,4236684.430465,9421275.134629,5.105158
744,75,1.250000,0.156966,0.196208,True,0.196899,0.000692,43.000000,7.000000,47057247.731075,59028974.369447,5.478080
744,75,1.500000,0.156966,0.235449,True,0.201966,-0.033483,37.000000,11.000000,47057247.731075,60547980.165174,5.415769
744,75,2.000000,0.156966,0.313932,True,0.201966,-0.111966,37.000000,11.000000,47057247.731075,60547980.165174,5.488572
1033,1504,1.250000,0.131032,0.163790,True,0.155863,-0.007927,25.000000,11.000000,39282409.976425,46726685.333166,4.004564
1033,1504,1.500000,0.131032,0.196548,True,0.155863,-0.040685,25.000000,11.000000,39282409.976425,46726685.333166,3.976919
1033,1504,2.000000,0.131032,0.262064,True,0.155863,-0.106201,25.000000,11.000000,39282409.976425,46726685.333166,4.042184
1482,870,1.250000,0.117574,0.146968,True,0.143477,-0.003491,34.000000,3.000000,35247860.629239,43013208.350680,7.298563
1482,870,1.500000,0.117574,0.176361,True,0.169754,-0.006607,41.000000,2.000000,35247860.629239,50891033.851652,7.280324
1482,870,2.000000,0.117574,0.235148,True,0.169754,-0.065394,41.000000,2.000000,35247860.629239,50891033.851652,7.465086
609,87,1.250000,0.118701,0.148376,True,0.146968,-0.001408,27.000000,10.000000,35585546.626249,44059912.892658,6.206827
609,87,1.500000,0.118701,0.178051,True,0.169078,-0.008973,27.000000,14.000000,35585546.626249,50688175.411209,6.350708
609,87,2.000000,0.118701,0.237401,True,0.169078,-0.068324,27.000000,14.000000,35585546.626249,50688175.411209,6.151949
539,856,1.250000,0.104772,0.130965,True,0.130920,-0.000045,3.000000,25.000000,31409901.660270,39248902.573346,7.705200
539,856,1.500000,0.104772,0.157158,True,0.157721,0.000563,7.000000,25.000000,31409901.660270,47283498.325108,7.584576
539,856,2.000000,0.104772,0.209544,True,0.174878,-0.034666,14.000000,22.000000,31409901.660270,52427070.483007,7.599911
1531,535,1.250000,0.126231,0.157789,True,0.156687,-0.001102,38.000000,2.000000,37843175.828926,46973663.188199,7.461755
1531,535,1.500000,0.126231,0.189347,True,0.178441,-0.010906,44.000000,0.000000,37843175.828926,53495295.633282,7.761124
1531,535,2.000000,0.126231,0.252462,True,0.178441,-0.074021,44.000000,0.000000,37843175.828926,53495295.633282,7.609228
1489,338,1.250000,0.111127,0.138908,True,0.132426,-0.006483,28.000000,2.000000,33314964.089086,39700242.122621,6.460053
1489,338,1.500000,0.111127,0.166690,True,0.132426,-0.034264,28.000000,2.000000,33314964.089086,39700242.122621,6.418062
1489,338,2.000000,0.111127,0.222254,True,0.132426,-0.089828,28.000000,2.000000,33314964.089086,39700242.122621,6.570005
1091,328,1.250000,0.166076,0.207595,True,0.190510,-0.017086,30.000000,17.000000,49788408.892513,57113334.139535,6.762913
1091,328,1.500000,0.166076,0.249114,True,0.190510,-0.058605,30.000000,17.000000,49788408.892513,57113334.139535,6.722397
1091,328,2.000000,0.166076,0.332153,True,0.190510,-0.141643,30.000000,17.000000,49788408.892513,57113334.139535,6.756053
1082,1223,1.250000,0.078590,0.098237,True,0.096181,-0.002056,17.000000,3.000000,23560657.106708,28834413.220962,7.566765
1082,1223,1.500000,0.078590,0.117885,True,0.101335,-0.016549,17.000000,3.000000,23560657.106708,30379584.690712,7.737980
1082,1223,2.000000,0.078590,0.157180,True,0.101335,-0.055844,17.000000,3.000000,23560657.106708,30379584.690712,7.579653
1085,1573,1.250000,0.098011,0.122514,True,0.119002,-0.003512,31.000000,0.000000,29383003.179913,35675928.279183,7.312766
1085,1573,1.500000,0.098011,0.147017,True,0.127964,-0.019053,32.000000,1.000000,29383003.179913,38362646.135128,7.343418
1085,1573,2.000000,0.098011,0.196022,True,0.127964,-0.068058,32.000000,1.000000,29383003.179913,38362646.135128,7.155161
1320,491,1.250000,0.157164,0.196454,True,0.198173,0.001719,41.000000,9.000000,47116453.766522,59410856.158793,7.314082
1320,491,1.500000,0.157164,0.235745,True,0.214471,-0.021275,21.000000,31.000000,47116453.766522,64296679.181661,7.282059
